era,era_url,poet,poet_url,descr,genre_count,beat_count,poems_count,long_descr,quote
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو العنبس الصيمري,https://www.aldiwan.net/cat-poet-Abu-Al-Anbas-Al-Simary,محمد بن إسحاق بن أبي العنبس. قاضي الصيمرة في الكوفة شاعر من أهل الفكاهة وكان أديباً عارفاً بالنجوم وله في,"حكمة: 3,شوق: 1,غزل: 1,قصيره: 2,مدح: 2","البسيط: 1,السريع: 2,الطويل: 1,الوافر: 3,مجزوء: 2",9, محمد بن إسحاق بن أبي العنبس. قاضي الصيمرة في الكوفة شاعر من أهل الفكاهة وكان أديباً عارفاً بالنجوم وله في ذلك كتاب مدحه أكثر المنجمين وأدخله المتوكل في جملة ندمائه وله بحضرته خبر مع البحتري مشهور ودخل في جملة ندماء المعتمد وقد هجاه أكثر شعراء زمانه. من مؤلفاته: (أحكام النجوم)، و(تأخير المعرفة)، و(عنقاء مغرب)، و(هندسة العقل)، و(ديوان الشعر والنوادر).,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو العيناء,https://www.aldiwan.net/cat-poet-abu-alayna,محمد بن القاسم بن خلاد بن ياسر الهاشمي، بالولاء، أبو العيناء. أديب فصيح. من ظرفاء العالم، ومن أسرع الناس جواباً.,"ذم: 1,عامه: 8,مدح: 1,هجاء: 3","الطويل: 8,الكامل: 4,المنسرح: 1",13," محمد بن القاسم بن خلاد بن ياسر الهاشمي، بالولاء، أبو العيناء.
أديب فصيح. من ظرفاء العالم، ومن أسرع الناس جواباً. اشتهر بنوادره ولطائفه. وكان ذكياً جداً، حسن الشعر، مليح الكتابة والترسل، خبيث اللسان في سب الناس والتعريض بهم. كف بصره بعد بلوغه أربعين سنة من عمره. أصله من اليمامة، ومولده بالأهواز، ومنشأه ووفاته في البصرة. قال المتوكل: لولا أنه ضرير لنادمته؛ فنقل إليه ذلك فقال: إن أعفاني من رؤية الأهلة فإني أصلح للمنادمة! وأخباره كثيرة، جمع بعضها المعاصر محمود محمود خليل في (مقالات) نشرتها مجلة الرسالة.","إِنَّ الغَنيَّ إِذا تَكَلَّمَ كَاذِباً***قَالوا صَدَقْتَ وَما نَطَقْتَ مُحالا, وَإِذا الفقيرُ أَصابَ قالوا لَمْ تُصِبْ***وَكَذَبْتَ يا هذا وَقُلْتَ ضلالا, إِنَّ الدَّراهِمَ فِي المَواطِنِ كُلّها***تَكْسُو الرِّجَالَ مَهابَةً وجَلالا"
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو الفتح البستي,https://www.aldiwan.net/cat-poet-abu-alfath-albusti,علي بن محمد بن الحسين بن يوسف بن محمد بن عبد العزيز البستي، أبو الفتح. شاعر عصره وكاتبه. ولد في,"حزينه: 16,دينية: 1,ذم: 6,رثاء: 4,رومنسيه: 13,شوق: 4,عامه: 5,عتاب: 50,عدل: 1,غزل: 4,فراق: 3,قصيره: 549,مدح: 68,هجاء: 9","البسيط: 140,الخفيف: 55,الدوبيت: 1,الرجز: 15,الرمل: 10,السريع: 49,الطويل: 154,الكامل: 109,المتقارب: 70,المجتث: 5,المنسرح: 11,الهزج: 6,الوافر: 72,مجزوء: 36",733, علي بن محمد بن الحسين بن يوسف بن محمد بن عبد العزيز البستي، أبو الفتح. شاعر عصره وكاتبه. ولد في بست (قرب سجستان) وإليها نسبته. وكان من كتّاب الدولة السامانية في خراسان، وارتفعت مكانته عند الأمير سبكتكين، وخدم ابنه يمين الدولة (السلطان محمود بن سبكتكين) ثم أخرجه هذا إلى ما وراء النهر، فمات غريباً في بلدة (أورزجند) ببخارى. له (ديوان شعر - ط) صغير، فيه بعض شعره. وفي كتب الأدب كثير من نظمه غير مدوّن. وهو صاحب القصيدة المشهورة التي مطلعها:|#زيادة المرء في دنياه نقصان,"نصحتُكَ لا تصحَبْ سِوى كُلِّ فاضِل***خَليقِ السّجايا بالتَّعفُّف والظَّرفِ, ولا تَعتمِدْ غيرَ الكِرامِ فواحِدٌ***منَ النّاسِ إنْ حصَّلْتَ خَيرٌ منَ الألفِ"
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو الفرج الأصبهاني,https://www.aldiwan.net/cat-poet-Abu-al-Faraj-al-Isbahani,علي بن الحسين بن محمد بن أحمد بن الهيثم المرواني الأموي القرشي، أبو الفرج الأصبهاني.من أئمة الأدب، الأعلام في معرفة,"ذم: 1,رثاء: 2,رومنسيه: 3,عامه: 1,عتاب: 1,قصيره: 11,مدح: 7,هجاء: 5","البسيط: 5,الخفيف: 4,الرجز: 1,السريع: 4,الطويل: 8,الكامل: 4,المتقارب: 3,المنسرح: 1,مجزوء: 1",31," علي بن الحسين بن محمد بن أحمد بن الهيثم المرواني الأموي القرشي، أبو الفرج الأصبهاني.
من أئمة الأدب، الأعلام في معرفة التاريخ والأنساب والسير والآثار واللغة والمغازي. ولد في أصبهان، ونشأ وتوفي ببغداد. قال الذهبي: (والعجب أنه أموي شيعي). وكان يبعث بتصانيفه سراً إلى صاحب الأندلس الأموي فيأتيه إنعامه. من كتبه (الأغاني - ط) واحد وعشرون جزءاً، لم يعمل في بابه مثله، جمعه في خمسين سنة، و (مقاتل الطالبيين - ط) و (نسب بني عبد شمس) و (القيان) و (الإماء الشواعر) و (أيام العرب) ذكر فيه 1700 يوم، و (التعديل والإنصاف) في مآثر العرب ومثالبها، و (جمهرة النسب) و (الديارات) و (مجرد الأغاني) و (الحانات) و (الخمارون والخمارات) و (آداب الغرباء). ولمحمد أحمد خلف الله، كتاب (صاحب الأغاني - ط) ولشفيق جبري بدمشق (دراسة الأغاني - ط) و (أبو الفرج الأصبهاني - ط).",
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو المخفف,https://www.aldiwan.net/cat-poet-Abu-Al-Mukhtafa,عاذر بن شاكر أبو المُخفِّف. شاعر عباسي، من ظرفاء بغداد أيام المأمون. اقتصر في شعره على وصف الخبز والتشوق إلى,"حكمة: 2,رومنسيه: 1,مدح: 1,هجاء: 3","السريع: 1,المجتث: 1,المضارع: 1,الوافر: 1,مجزوء: 3",7," عاذر بن شاكر أبو المُخفِّف. شاعر عباسي، من ظرفاء بغداد أيام المأمون. اقتصر في شعره على وصف الخبز والتشوق إلى الرغيف الساخن، وقضى حياته متسولا، على حمار ومعه جاريته على حمار آخر تغني بشعره، ويدوران في اسواق بغداد وأزقتها والناس تدعوه إلى بيوتها فيعتذر بقوله: (لا أخالف رسمي واسمي) يقصد اسمه عاذر وكنيته ""أبا المخفف"" أي يعذر الناس ويخفف عليهم فلا يثقل، كما يقصد بقوله (لا أخالف رسمي) أنه لم يكن يرضى في الصدقة عليه إلا الرغيف أو ثمنه.",
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو المعافى المزني,https://www.aldiwan.net/cat-poet-Abu-Al-Maafi-Al-Muzni,يعقوب بن إسماعيل بن رافع، أبو المعافى المزني. شاعر، من أبناء العصر العباسي، كان يحب سمراء اسمها (تكتم) ومن قوله,"رومنسيه: 1,قصيره: 1,مدح: 3,هجاء: 1","الرمل: 1,الطويل: 2,الكامل: 1,الوافر: 2",6, يعقوب بن إسماعيل بن رافع، أبو المعافى المزني. شاعر، من أبناء العصر العباسي، كان يحب سمراء اسمها (تكتم) ومن قوله فيها: أحب النساء الصفر من أجل تكتم...ومن حبها أحببت من كان أسودا....فجـئنـي بمـثـل المسك أطيب نكهة....وجئنـي بمثل الليل أطيب مرقدا وكان من أصحاب (العباس بن محمد) الهاشمي، هو وابن له كان شاعراً أيضاً، يدعى أبا البداح.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو الهندي,https://www.aldiwan.net/cat-poet-Abu-AlHindi,غالب بن عبد القدوس بن شبث بن ربعي الرياحي اليربوعي. شاعر مطبوع أدرك الدولتين الأموية والعباسية، وكان جزل الشعر سهل,"حزينه: 4,حكمة: 2,رومنسيه: 7,صبر: 1,عامه: 6,عتاب: 3,قصيره: 9,مدح: 7,هجاء: 4","البسيط: 5,الخفيف: 1,الرمل: 5,السريع: 4,الطويل: 13,الكامل: 2,المتقارب: 2,المنسرح: 1,الوافر: 9",43, غالب بن عبد القدوس بن شبث بن ربعي الرياحي اليربوعي. شاعر مطبوع أدرك الدولتين الأموية والعباسية، وكان جزل الشعر سهل الألفاظ، لطيف المعاني. إقامته في سجستان، خراسان، كان يتهم بفساد الدين، واستفرغ شعره في وصف الخمر، وهو أول من تفنن في وضعها من شعراء الإسلام. وكان سكيراً خبيث السكر، رؤي في خراسان يشرب على قارعة الطريق، ومات في إحدى قرى مرو. قيل: كان مع بعض أصحابه، فنهض ليلاً ليقضي حاجة، فسقط من السطح، فلما أصبحوا وجدوه متدلياً من السطح وقد مات. أخمل ذكره ابتعاده عن بلاد العرب، له ديوان جمعه عبد الله الجبوري في 180 بيتاً من الشعر في كتاب (ديوان أبي الهندي وأخباره - ط).,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو بكر الخالدي,https://www.aldiwan.net/cat-poet-Abu-Bakr-Al-Khalidi,محمد بن هشام بن وعلة أبو بكر الخالدي. شاعر أديب، من أهل البصرة، اشتهر هو وأخوه سعيد بالخالديين وكانا من,"حزينه: 7,حكمة: 9,رثاء: 1,رومنسيه: 34,صبر: 1,عامه: 3,غزل: 7,قصيره: 18,مدح: 9,نصيحة: 1,هجاء: 5","البسيط: 14,الخفيف: 9,السريع: 3,الطويل: 17,الكامل: 20,المتقارب: 8,المجتث: 2,المنسرح: 10,الهزج: 1,الوافر: 5,مجزوء: 6",95, محمد بن هشام بن وعلة أبو بكر الخالدي. شاعر أديب، من أهل البصرة، اشتهر هو وأخوه سعيد بالخالديين وكانا من خواص سيف الدولة بن حمدان، وولاهما خزانة كتبه، لهما تآليف في الأدب، وكانا يشتركان في نظم الأبيات أو القصيدة، فتنتسب إليهما معاً، ذكر ابن النديم في (الفهرست): أن أبا بكر قال له: وقد تعجب ابن النديم من كثرة حفظه: إني أحفظ ألف سفر، كل سفر في نحو مائة ورقة.,يا طيبَها من لَيْلَةٍ لو لم تَكُنْ***قَصُرَتْ فَريعَ تَجَمُّعٌ بِتَفَرُّقِ
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو بكر الخوارزمي,https://www.aldiwan.net/cat-poet-abu-bakr-al-Khwarizmi,محمد بن العباس الخوارزمي، أبو بكر. من أئمة الكتاب، وأحد الشعراء العلماء. كان ثقة في اللغة ومعرفة الأنساب. وهو صاحب,"حزينه: 3,ذم: 1,رثاء: 1,رومنسيه: 2,شوق: 1,عامه: 1,عتاب: 9,غزل: 1,قصيره: 41,مدح: 8,هجاء: 3","البسيط: 8,الخفيف: 5,الرجز: 3,السريع: 5,الطويل: 23,الكامل: 14,المتقارب: 2,المنسرح: 1,الوافر: 8,مجزوء: 2",71, محمد بن العباس الخوارزمي، أبو بكر. من أئمة الكتاب، وأحد الشعراء العلماء. كان ثقة في اللغة ومعرفة الأنساب. وهو صاحب (لرسائل - ط) المعروفة برسائل الخوارزمي. وله (ديوان شعر). ولد ونشأ في خوارزم ورحل في صباه إلى بعض البلدان، فدخل سجستان، ومدح واليها طاهر ابن محمد، ثم هجاه، فحبسه. وانطلق فتابع رحلته، وأقام في دمشق مدة، ثم سكن في نواحي حلب. وانتقل إلى نيسابور فاستوطنها واتصل بالصاحب بن عباد، وتوفي بها. وكانت بينه وبين البديع الهمذاني محاورات وعجائب نقل بعضها ياقوت في معجم الأدباء. وأورد ابن خلكان والثعالبي طائفة من أشعاره وأخباره. وكان يقال له (الطبري) لأنه ابن أخت (محمد بن جرير الطبري) كما يقال له (الطبرخزي) و (الطبرخزمي) لأن أمه من طبرستان وأباه من خوارزم فركب له من الاسمين نسبة.,"لا تصحب الكسلان في حاجاته***كم صالح بفساد آخر يفسدُ, عدوى البليد إلى الجليد سريعة***والجمر يوضع في الرماد فيخمدُ"
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو بكر الشبلي,https://www.aldiwan.net/cat-poet-Abu-Bakr-al-Shibli,دلف بن جحدر الشبلي. ناسك. كان في مبدأ أمره والياً في دنباوند (من نواحي رستاق الري) وولي الحجابة للموفق العباسي؛,"حزينه: 17,دينية: 1,رومنسيه: 49,شوق: 3,عامه: 6,عتاب: 3,غزل: 3,فراق: 3,قصيره: 20,مدح: 4","البسيط: 16,الخفيف: 12,الرمل: 2,السريع: 4,الطويل: 29,الكامل: 8,المتقارب: 6,المجتث: 4,المديد: 1,المقتضب: 1,المنسرح: 4,الهزج: 5,الوافر: 12,مجزوء: 5",109, دلف بن جحدر الشبلي. ناسك. كان في مبدأ أمره والياً في دنباوند (من نواحي رستاق الري) وولي الحجابة للموفق العباسي؛ وكان أبوه حاجب الحجاب ثم ترك الولاية وعكف على العبادة، فاشتهر بالصلاح. له شعر جيد، سلك به مسالك المتصوفة. أصله من خراسان، ونسبته إلى قرية (شبلة) من قرى ما وراء النهر، مولده بسرَّ من رأى، ووفاته ببغداد. اشتهر بكنيته، واختلف في اسمه ونسبه، فقيل (دلف بن جعفر) وقيل (جحدر بن دلف) و (دلف بن جعترة) و (دلف بن جعونة) (وجعفر بن يونس) وللدكتور كامل مصطفى الشيبي (ديوان أبي بكر الشبلي - ط) جمع فيه ما وجد من شعره.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو بكر الصولي,https://www.aldiwan.net/cat-poet-Abu-Bakr-al-Suli,محمد بن يحيى بن عبد الله، أبو بكر الصولي، الشطرنجي. نديم، من أكابر علماء الأدب. نادم ثلاثة من خلفاء بني,"حزينه: 2,حكمة: 5,رومنسيه: 5,قصيره: 1,مدح: 13","البسيط: 1,الخفيف: 9,الرمل: 1,السريع: 1,الطويل: 5,الكامل: 2,المديد: 1,المنسرح: 1,الوافر: 2,مجزوء: 2",26, محمد بن يحيى بن عبد الله، أبو بكر الصولي، الشطرنجي. نديم، من أكابر علماء الأدب. نادم ثلاثة من خلفاء بني العباس، هم: الراضي، والمكتفي، والمقتدر. وكان من أحسن الناس لعبا بالشطرنج. نسبته إلى جده (صول تكين) توفي في البصرة مستتراً. له: (الأوراق-خ) في أخبار آل العباس وأشعارهم، طبع منه (أشعار أولاد الخلفاء)، و(أخبار الراضي والمتقي)، و(أخبار الشعراء المحدثين)، وله (أدب الكتاب-ط)، و(أخبار القرامطة)، و(الغرر)، و(أخبار ابن هرمة)، و(أخبار إبراهيم بن المهدي-خ)، و(اأبار الحلاج-خ)، و(الوزراء)، و(أخبار أبي تمام-ط)، و(شرح ديوان أبي تمام-خ) الجزء الثالث منه، و(وقعة الجمل-خ) رسالة صغيرة، و(أخبار أبي عمرو بن العلاء).,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو تمام,https://www.aldiwan.net/cat-poet-abu-tammam,حبيب بن أوس بن الحارث الطائي، أبو تمام.الشاعر، الأديب. أحد أمراء البيان. ولد في جاسم (من قرى حوران بسورية) ورحل,"حزينه: 67,دينية: 5,ذم: 2,رثاء: 4,رومنسيه: 20,شوق: 3,عامه: 35,عتاب: 5,فراق: 4,قصيره: 272,مدح: 61,هجاء: 7,وطنيه: 4","البسيط: 75,الخفيف: 55,الرجز: 10,الرمل: 2,السريع: 31,الطويل: 91,الكامل: 120,المتقارب: 6,المجتث: 3,المديد: 4,المنسرح: 21,الهزج: 3,الوافر: 40,مجزوء: 28",489," حبيب بن أوس بن الحارث الطائي، أبو تمام.
الشاعر، الأديب. أحد أمراء البيان. ولد في جاسم (من قرى حوران بسورية) ورحل إلى مصر، واستقدمه المعتصم إلى بغداد، فأجازه وقدمه على شعراء وقته فأقام في العراق. ثم ولي بريد الموصل، فلم يتم سنتين حتى توفي بها. كان أسمر طويلا، فصيحاً، حلو الكلام، فيه تمتمة يسيرة، يحفظ أربعة عشر ألف أرجوزة من أراجيز العرب غير القصائد والمقاطيع. في شعره قوة وجزالة. واختلف في التفضيل بينه وبين المتنبي والبحتري. له تصانيف منها (فحول الشعراء - خ) و (ديوان الحماسة - ط) و (مختار أشعار القبائل) وهو أصغر من ديوان الحماسة، و (نقائض جرير والأخطل - ط) نسب إليه، ولعله للأصمعي، كما يرى الميمني و (الوحشيات - ط) وهو ديوان الحماسة الصغرى، و (ديوان شعره - ط) ومما كُتب في سيرته (أخبار أبي تمام - ط) لأبى بكر محمد بن يحيى الصولي، و (أبو تمام الطائي: حياته وشعره - ط) لنجيب محمد البهبيتي المصري، و (أخبار أبى تمام) لمحمد علي الزاهدي الجيلاني المتوفى بالهند سنة 1181هـ، و (أخبار أبي تمام) للمرزباني، و (أبو تمام - ط) لرفيق الفاخوري، ومثله لعمر فروخ، و (هبة الأيام فيما يتعلق بأبي تمام - ط) ليوسف البديعي.",ثُمَّ اِنقَضَت تِلكَ السُنونُ وَأَهلُها***فَكَأَنَّها وَكَأَنَّهُم أَحلامُ
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو حية النميري,https://www.aldiwan.net/cat-poet-Abu-Hayya-al-Numeiri,الهيثم بن الربيع بن زرارة، من بني نمير بن عامر، أبو حية. شاعر مجيد، فصيح راجز، من أهل البصرة، من,"حزينه: 3,حكمة: 4,رثاء: 1,رومنسيه: 2,شوق: 1,فراق: 1,قصيره: 49,مدح: 12,هجاء: 4","البسيط: 12,الخفيف: 1,الرجز: 1,الطويل: 39,الكامل: 10,المتقارب: 1,الوافر: 11,مجزوء: 2",77, الهيثم بن الربيع بن زرارة، من بني نمير بن عامر، أبو حية. شاعر مجيد، فصيح راجز، من أهل البصرة، من مخضرمي الدولتين الأموية والعباسية، مدح خلفاء عصره فيهما. قيل في وصفه: كان أهوج (به لوثة) جباناً بخيلاً كذاباً، وكان له سيف ليس بينه وبين الخشب فرق، يسمّيه (لعاب المنية). قيل: مات في آخر خلافة المنصور (سنة 158 هـ) وقال البغدادي: توفي سنة بضع وثمانين ومائة. وقد جمع رحيم صخي التويلي العراقي ما وجد من شعره في نحو عشر صفحات كبيرة نثرها في مجلة المورد.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو دلف العجلي,https://www.aldiwan.net/cat-poet-Abu-Dalaf-Al-Ajli,القاسم بن عيسى بن إدريس بن معقل، من بني عجل بن لجيم. أمير الكرخ، وسيد قومه، وأحد الأمراء الأجواد الشجعان,"حزينه: 1,حكمة: 2,رومنسيه: 2,فراق: 1,قصيره: 14,مدح: 1","البسيط: 1,الخفيف: 4,السريع: 2,الطويل: 2,الكامل: 3,المتقارب: 2,المنسرح: 1,الوافر: 4,مجزوء: 2",21, القاسم بن عيسى بن إدريس بن معقل، من بني عجل بن لجيم. أمير الكرخ، وسيد قومه، وأحد الأمراء الأجواد الشجعان الشعراء، قلده الرشيد العباسي أعمال الجبل، ثم كان من قادة جيش المأمون، وأخبار أدبه وشجاعته كثيرة، وللشعراء فيه أماديح. له مؤلفات، منها (سياسة الملوك)، و(البزاة والصيد)، وهو من العلماء بصناعة الغناء، يقول الشعر ويلحنه، توفي ببغداد.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو دُلامة,https://www.aldiwan.net/cat-poet-Abu-Dolamah,زند بن الجون الأسدي، بالولاء، أبو دلامة. شاعر مطبوع، من أهل الظرف والدعابة، أسود اللون. جسيم وسيم. كان أبوه عبداً,"حزينه: 1,دينية: 3,رثاء: 4,رومنسيه: 3,عامه: 2,عتاب: 3,قصيره: 11,مدح: 11,هجاء: 13","البسيط: 10,الخفيف: 6,الرجز: 2,الطويل: 9,الكامل: 9,المتقارب: 2,المنسرح: 1,الوافر: 8,مجزوء: 4",51, زند بن الجون الأسدي، بالولاء، أبو دلامة. شاعر مطبوع، من أهل الظرف والدعابة، أسود اللون. جسيم وسيم. كان أبوه عبداً لرجل من بني أسد وأعتقه، نشأ في الكوفة واتصل بالخلفاء من بني العباس، فكانوا يستلطفونه ويغدقون عليه صلاتهم، وله في بعضهم مدائح. وكان يتهم بالزندقة لتهتكه، وأخباره كثيرة متفرقة.,"لَو كَانَ يُقعَدُ فَوقَ الشَّمسِ مِن كَرَمٍ***قَومٌ لَقِيلَ اقعُدُوا يا آلَ عَبَّاسِ, ثمَّ ارتَقُوا في شُعَاعِ الشَّمسِ كُلُّكُمُ***إلى السَّماءِ فَأنتُم أكرَمُ النَّاسِ"
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو سعد المخزومي,https://www.aldiwan.net/cat-poet-Abu-Saad-Makhzoumi,عيسى بن خالد بن الوليد، من ولد الحارث بن هشام المخزومي، أبو سعد. شاعر، من أهل بغداد، كثير الشعر جيده،,"رثاء: 1,رومنسيه: 4,عامه: 1,عتاب: 3,قصيره: 25,نصيحة: 1,هجاء: 6","البسيط: 7,الخفيف: 1,الرجز: 1,السريع: 3,الطويل: 5,الكامل: 5,المتقارب: 4,المجتث: 1,المديد: 2,المنسرح: 2,الهزج: 1,الوافر: 8,مجزوء: 1",41, عيسى بن خالد بن الوليد، من ولد الحارث بن هشام المخزومي، أبو سعد. شاعر، من أهل بغداد، كثير الشعر جيده، كان يهاجي دعبل بن علي الخزاعي، له مديح للمأمون. وهو صاحب الأبيات التي آخرها: ليس من يسمو به حسب مثل من يسمو به مال,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو شراعة,https://www.aldiwan.net/cat-poet-Abu-Sharaa,أحمد بن محمد بن شراعة القيسي. شاعر عباسي من شعراء البصرة في القرن الثالث جمع بين قبح الخلقة وسماحة الخلق،,"حزينه: 2,رومنسيه: 2,عتاب: 5,قصيره: 4,مدح: 1,هجاء: 1","البسيط: 3,الخفيف: 1,الطويل: 7,الكامل: 2,المنسرح: 1,الوافر: 1",15, أحمد بن محمد بن شراعة القيسي. شاعر عباسي من شعراء البصرة في القرن الثالث جمع بين قبح الخلقة وسماحة الخلق، صحب الجاحظ ورثاه عند موته، وصحب دعبل الخزاعي وعبد الصمد المعذل الجماز وغيرهم. عمّر طويلاً ،من أشعر أهل زمانه ، ونقل شعره من طريق ابنه أبو الفياض سوّاء وهو أيضاً شاعر. له شعر في كتاب شعراء عباسيون منسيون.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو طالب المأموني,https://www.aldiwan.net/cat-poet-Abu-Talib-al-Maamouni,عبد السلام بن الحسين المأموني، أبو طالب. شاعر، من العلماء بالأدب. يتصل نسبه بالمأمون العباسي. ولد وتعلم ببغداد، وسافر إلى,"حزينه: 2,ذم: 2,رومنسيه: 5,شوق: 1,عامه: 6,عتاب: 7,غزل: 19,فراق: 2,قصيره: 73,مدح: 9,هجاء: 2","البسيط: 13,الخفيف: 8,الرجز: 11,السريع: 22,الطويل: 32,الكامل: 5,المتقارب: 10,المجتث: 4,المنسرح: 6,الهزج: 2,الوافر: 7,مجزوء: 8",128, عبد السلام بن الحسين المأموني، أبو طالب. شاعر، من العلماء بالأدب. يتصل نسبه بالمأمون العباسي. ولد وتعلم ببغداد، وسافر إلى الري، فامتدح الصاحب بن عباد، وأقام عنده مدة في أرفع منزلة، فحسده ندماء الصاحب وسعوا فيه إليه بالأباطيل، فشعر بهم أبو طالب، فاستأذن بالسفر، فأذن له، فانتقل إلى نيسابور ثم إلى بخارى. ولقي فيها بعض أولاد الخلفاء كابن المهدي وابن المستكفي وغيرهما. قال الثعالبي: (رأيت المأموني ببخارى سنة 382 وكان يسمو بهمته إلى الخلافة، ويمني نفسه في قصد بغداد بجيوش تنضم إليه من خراسان، لفتحها) ثم ذكر أنه عاجلته المنية بعلة الاستسقاء. ومات قبل أن يبلغ الأربعين.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو عثمان الخالدي,https://www.aldiwan.net/cat-poet-Abu-Othman-Al-Khalidi,سعيد بن هاشم بن وعلة بن عرام بن عبد القيس أبو عثمان الخالدي. شاعر، أديب، اشتهر هو وأخوه محمد، بالخالديين،,"حزينه: 1,حكمة: 22,رومنسيه: 1,عامه: 1,قصيره: 21,مدح: 8,هجاء: 3","البسيط: 8,الخفيف: 8,الرجز: 3,السريع: 2,الطويل: 6,الكامل: 7,المتقارب: 5,المنسرح: 5,الوافر: 3,مجزوء: 10",57, سعيد بن هاشم بن وعلة بن عرام بن عبد القيس أبو عثمان الخالدي. شاعر، أديب، اشتهر هو وأخوه محمد، بالخالديين، وكانا آية في الحفظ والبديهة، يتهمهما شعراء عصرهما بسرقة شعرهم. قال ابن النديم: كانا إذا استحسنا شيئاً غصباه صاحبه، حياً أو ميتاً، ليس عجزاً منهما عن قول الشعر ولكن كذا كانت طباعهما. وهما من أهل الخالدية قرب الموصل، ونسبتهما إليها، وقيل نسبتهما إلى جدهما واسمه خالد بن منبّه، أو ابن عبد القيس ، أو ابن عبد عنبة. وعرّفهما الزبيدي في التاج: بالموصليين، وقال ياقوت في معجم الأدباء: كانا أديبي البصرة، وشاعريها في وقتهما.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو عطاء السندي,https://www.aldiwan.net/cat-poet-Abu-Ataa-Al-Sindi,أفلح بن يسار السندي، أبو عطاء. شاعر فحل قوي البديهة. كان عبداً أسود، من موالي بني أسد، من مخضرمي الدولتين,"حزينه: 2,حكمة: 8,ذم: 1,رومنسيه: 2,قصيره: 12,مدح: 2,هجاء: 7","البسيط: 5,الخفيف: 3,الرجز: 1,السريع: 1,الطويل: 9,الكامل: 2,المتقارب: 1,الوافر: 11,مجزوء: 1",34, أفلح بن يسار السندي، أبو عطاء. شاعر فحل قوي البديهة. كان عبداً أسود، من موالي بني أسد، من مخضرمي الدولتين الأموية والعباسية، نشأ بالكوفة، وتشيع للأموية، وهجا بني هاشم، وشهد حرب بني أمية وبني العباس، فأبلى مع بني أمية. قال البغدادي: مات عقب أيام المنصور (ووفاة المنصور سنة 158 هـ) وقال ابن شاكر: توفي بعد الثمانين والمئة. وكانت في لسانه عجمة ولغثة، فتبنى وصيفاً سماه (عطاء) وروّاه شعره، وجعل إذا أراد إنشاء شعر أمره فأنشد عنه، وكان أبوه سندياً عجمياً لا يفصح.,ألا إن عيناً لم تجد يوم واسطٍ***عليك بجاري دمعها لجمود
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو علكم المراني,https://www.aldiwan.net/cat-poet-Abu-Alakm-Al-Marani,أبو علكم المرّاني الهمداني. ذكر الهمداني : أنه كان معاصراً لهارون الرشيد وهو أحد شعراء الفخر وقد رويت له قصيدة,مدح: 1,البسيط: 1,1, أبو علكم المرّاني الهمداني. ذكر الهمداني : أنه كان معاصراً لهارون الرشيد وهو أحد شعراء الفخر وقد رويت له قصيدة واحدة في كتب الأدب ذكر بها أملاك وفضائل همدان.,
العصر العباسي,https://www.aldiwan.net/cat-poets-abbasid-era,أبو علي البصير,https://www.aldiwan.net/cat-poet-Abu-Ali-Al-Baseer,أبو علي البصير. شاعر عباسي من الشعراء العباسيين المنسيين. وهو شاعر جيد الشعر، من أطبع الناس في زمانه، ومن شياطين,"ابتهال: 1,حكمة: 18,رومنسيه: 6,عتاب: 2,فراق: 1,قصيره: 20,مدح: 15,هجاء: 11","البسيط: 5,الخفيف: 16,الرجز: 1,الرمل: 3,السريع: 3,الطويل: 15,الكامل: 12,المتقارب: 8,الوافر: 7,مجزوء: 4",74, أبو علي البصير. شاعر عباسي من الشعراء العباسيين المنسيين. وهو شاعر جيد الشعر، من أطبع الناس في زمانه، ومن شياطين العسكر في الظرف والمجون. ما تبقى من شعره جمعه يونس أحمد السامرائي. له شعر في مجمع الذاكرة.,
